/fields=id,latitude,longitude,date_time,cruise,seawifs_filename,seawifs_es_error,seawifs_pixel_total,seawifs_tdiff,seawifs_solz,seawifs_senz,seawifs_cv,seawifs_windspeed,seawifs_rrs412,seawifs_rrs443,seawifs_rrs490,seawifs_rrs510,seawifs_rrs555,seawifs_rrs670,insitu_rrs_type,insitu_rrs412,insitu_rrs443,insitu_rrs490,insitu_rrs510,insitu_rrs555,insitu_rrs670
/end_header
11920,34.19900000,-119.93000000,1998-01-22 21:18:00,pb038,S1998022203256.L2_MLAC.R0000021221_34N_34N_120W_119W.hdf_OCVAL_pb038_11920_B5.tar,0.00000000,25,-2362,54.16,31.38,0.085,2.381,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
11903,34.20100000,-119.92900000,1997-10-25 22:19:00,pb031,S1997298195433.L2_MLAC.R0000021218_34N_34N_119W_119W.hdf_OCVAL_pb031_11903_B5.tar,0.00000000,25,-8202,46.73,45.65,0.051,2.919,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
11665,34.20100000,-119.92800000,2000-03-27 18:18:00,pb090,S2000087204141.L2_MLAC.R0000021253_34N_34N_119W_119W.hdf_OCVAL_pb090_11665_B5.tar,0.00000000,25,9316,33.20,50.98,0.053,6.117,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
11963,34.20200000,-119.92700000,1998-09-21 19:13:00,pb055,S1998264195151.L2_MLAC.R0000021230_34N_34N_119W_119W.hdf_OCVAL_pb055_11963_B5.tar,0.00000000,25,3010,33.75,42.00,0.021,1.259,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
17087,34.20300000,-119.93200000,2003-11-04 18:06:00,pb154,S2003308205725.L2_MLAC.R0000021309_34N_34N_120W_119W.hdf_OCVAL_pb154_17087_B5.tar,0.00000000,25,10784,53.39,49.81,0.040,4.400,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
114032,34.20300000,-119.92800000,2006-03-21 18:12:00,pb184,S2006080202944.L2_MLAC.R0000021331_34N_34N_119W_119W.hdf_OCVAL_pb184_114032_B5.tar,4.20000000,25,9054,34.81,39.04,0.038,6.264,0.00051600,0.00093100,0.00154000,0.00169400,0.00215000,-999,rrs,0.00207331,0.00208931,0.00270846,0.00257947,0.00299076,-999
114049,34.20300000,-119.92800000,2006-11-15 18:48:00,pb189,S2006319204144.L2_MLAC.R0000021334_34N_34N_120W_119W.hdf_OCVAL_pb189_114049_B5.tar,2.05000000,25,7279,55.04,42.58,0.082,3.438,0.00031500,0.00092300,0.00162000,0.00153400,0.00120500,-999,rrs,0.00272130,0.00254771,0.00273041,0.00251033,0.00182432,-999
11933,34.20300000,-119.92700000,1998-04-24 19:21:00,pb045,S1998114195521.L2_MLAC.R0000021223_34N_34N_120W_119W.hdf_OCVAL_pb045_11933_B5.tar,0.00000000,25,2946,21.38,35.27,0.088,5.666,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12285,34.20300000,-119.92700000,2001-12-13 18:32:00,pb127,S2001347195710.L2_MLAC.R0000021282_34N_34N_119W_119W.hdf_OCVAL_pb127_12285_B5.tar,0.00000000,25,5527,57.44,42.07,0.050,0.919,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
11721,34.20300000,-119.92600000,1999-10-04 18:30:00,pb078,S1999277202531.L2_MLAC.R0000021247_34N_34N_119W_119W.hdf_OCVAL_pb078_11721_B5.tar,0.00000000,25,7509,40.16,30.77,0.032,6.006,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12113,34.20300000,-119.92600000,2001-01-17 17:03:00,pb108,S2001017195149.L2_MLAC.R0000021265_34N_34N_119W_119W.hdf_OCVAL_pb108_12113_B5.tar,3.15000000,25,10603,54.87,44.66,0.075,2.860,0.00065300,0.00108600,0.00178100,0.00181200,0.00141500,-999,rrs,0.00290168,0.00266816,0.00308745,0.00279742,0.00202690,-999
12298,34.20300000,-119.92600000,2002-01-10 19:08:00,pb128,S2002010195405.L2_MLAC.R0000021283_34N_34N_119W_119W.hdf_OCVAL_pb128_12298_B5.tar,0.00000000,25,3217,56.10,45.11,0.068,1.694,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12291,34.20300000,-119.92600000,2002-01-10 19:28:00,pb128,S2002010195405.L2_MLAC.R0000021283_34N_34N_119W_119W.hdf_OCVAL_pb128_12291_B5.tar,6.70000000,25,2017,56.10,45.11,0.068,1.694,-0.00056900,0.00028600,0.00146800,0.00163900,0.00141800,-999,rrs,0.00313076,0.00289614,0.00354291,0.00341423,0.00260518,-999
12339,34.20300000,-119.92600000,2002-03-19 18:27:00,pb132,S2002078194040.L2_MLAC.R0000021287_34N_34N_119W_119W.hdf_OCVAL_pb132_12339_B5.tar,0.00000000,25,5226,34.73,53.42,0.093,0.343,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12331,34.20300000,-119.92600000,2002-03-19 18:41:00,pb132,S2002078194040.L2_MLAC.R0000021287_34N_34N_119W_119W.hdf_OCVAL_pb132_12331_B5.tar,4.50000000,25,4386,34.73,53.42,0.093,0.343,-999,0.00031500,0.00106900,0.00117700,0.00150800,-999,rrs,-999,0.00170394,0.00213266,0.00225368,0.00242066,-999
11969,34.20300000,-119.92500000,1998-10-05 18:16:00,pb056,S1998278202628.L2_MLAC.R0000021231_34N_34N_119W_119W.hdf_OCVAL_pb056_11969_B5.tar,0.00000000,25,8396,40.71,30.15,0.036,0.973,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
11682,34.20300000,-119.92500000,2000-06-15 18:58:00,pb096,S2000167194227.L2_MLAC.R0000021257_34N_34N_119W_119W.hdf_OCVAL_pb096_11682_B5.tar,0.00000000,25,3727,10.86,43.46,0.044,1.728,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12277,34.20300000,-119.92500000,2001-12-13 18:46:00,pb127,S2001347195710.L2_MLAC.R0000021282_34N_34N_119W_119W.hdf_OCVAL_pb127_12277_B5.tar,6.40000000,25,4687,57.44,42.07,0.050,0.919,-0.00036000,0.00059100,0.00157700,0.00158200,0.00134100,-999,rrs,0.00258722,0.00257861,0.00293942,0.00268271,0.00204543,-999
11763,34.20300000,-119.92400000,2000-07-12 18:29:00,pb098,S2000194193628.L2_MLAC.R0000021259_34N_34N_120W_119W.hdf_OCVAL_pb098_11763_B5.tar,0.00000000,25,5091,12.62,50.09,0.044,2.004,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12303,34.20400000,-119.99300000,2002-01-24 18:29:00,pb129,S2002024195046.L2_MLAC.R0000021284_34N_34N_119W_119W.hdf_OCVAL_pb129_12303_B5.tar,10.05000000,25,5403,53.40,48.32,0.106,1.202,0.00000200,0.00103800,0.00197800,0.00169300,0.00120300,-999,rrs,0.00338608,0.00319638,0.00371525,0.00313981,0.00196216,-999
12531,34.20400000,-119.93000000,2002-02-24 22:25:00,pb131,S2002055200655.L2_MLAC.R0000021286_34N_34N_120W_119W.hdf_OCVAL_pb131_12531_B5.tar,4.50000000,25,-7634,43.51,27.09,0.028,4.342,0.00115800,0.00157200,0.00198200,0.00185000,0.00158000,-999,rrs,0.00258297,0.00231602,0.00261942,0.00243687,0.00200782,-999
12434,34.20400000,-119.92800000,2003-02-28 18:51:00,pb143,S2003059200933.L2_MLAC.R0000021298_34N_34N_119W_119W.hdf_OCVAL_pb143_12434_B5.tar,0.00000000,25,5387,42.14,30.12,0.113,5.392,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
17094,34.20400000,-119.92800000,2003-11-18 22:07:00,pb155,S2003322203842.L2_MLAC.R0000021310_34N_34N_119W_119W.hdf_OCVAL_pb155_17094_B5.tar,0.00000000,25,-4844,55.44,27.61,0.055,1.150,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
114020,34.20400000,-119.92800000,2006-01-24 18:15:00,pb182,S2006024203509.L2_MLAC.R0000021329_34N_34N_119W_119W.hdf_OCVAL_pb182_114020_B5.tar,2.75000000,25,8885,53.81,36.38,0.082,0.689,-0.00189900,-0.00064200,0.00040000,0.00070300,0.00134400,-999,rrs,0.00211425,0.00210592,0.00266753,0.00246794,0.00268073,-999
12312,34.20400000,-119.92700000,2002-01-24 20:15:00,pb129,S2002024195046.L2_MLAC.R0000021284_34N_34N_119W_119W.hdf_OCVAL_pb129_12312_B5.tar,0.00000000,25,-957,53.38,48.03,0.101,1.224,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12149,34.20400000,-119.92600000,2001-03-12 18:34:00,pb112,S2001071204349.L2_MLAC.R0000021268_34N_34N_119W_119W.hdf_OCVAL_pb112_12149_B5.tar,0.00000000,25,8513,38.83,52.71,0.046,0.972,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12141,34.20400000,-119.92600000,2001-03-12 18:48:00,pb112,S2001071204349.L2_MLAC.R0000021268_34N_34N_119W_119W.hdf_OCVAL_pb112_12141_B5.tar,1.65000000,25,7673,38.83,52.71,0.046,0.972,0.00109500,0.00200100,0.00301700,0.00306700,0.00260600,-999,rrs,0.00346613,0.00364546,0.00454483,0.00431246,0.00336980,-999
11991,34.20400000,-119.92500000,1999-01-28 19:14:00,pb062,S1999028202515.L2_MLAC.R0000021235_34N_34N_120W_119W.hdf_OCVAL_pb062_11991_B5.tar,0.00000000,25,4641,52.54,25.52,0.049,4.923,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12078,34.20400000,-119.92500000,2000-09-25 18:17:00,pb103,S2000269194754.L2_MLAC.R0000021262_34N_34N_120W_119W.hdf_OCVAL_pb103_12078_B5.tar,0.00000000,25,6231,35.48,42.88,0.029,3.758,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12130,34.20400000,-119.92500000,2001-02-12 18:30:00,pb110,S2001043202506.L2_MLAC.R0000021266_34N_34N_119W_119W.hdf_OCVAL_pb110_12130_B5.tar,0.00000000,25,7478,47.92,29.84,0.138,1.056,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12003,34.20400000,-119.92400000,1999-02-24 20:00:00,pb064,S1999055204034.L2_MLAC.R0000021237_34N_34N_120W_119W.hdf_OCVAL_pb064_12003_B5.tar,0.00000000,25,2932,44.41,45.29,0.114,5.816,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
11998,34.20500000,-119.92600000,1999-02-12 19:46:00,pb063,S1999043200051.L2_MLAC.R0000021236_34N_34N_120W_119W.hdf_OCVAL_pb063_11998_B5.tar,0.00000000,25,1350,47.85,35.27,0.088,1.787,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12049,34.20500000,-119.91900000,2000-09-25 18:20:00,pb103,S2000269194754.L2_MLAC.R0000021262_34N_34N_120W_119W.hdf_OCVAL_pb103_12049_B5.tar,3.15000000,25,6051,35.49,42.88,0.028,3.719,0.00285900,0.00300400,0.00322400,0.00267000,0.00190700,-999,rrs,0.00468594,0.00425136,0.00420582,0.00364702,0.00249873,-999
12427,34.20600000,-119.93000000,2003-02-28 18:57:00,pb143,S2003059200933.L2_MLAC.R0000021298_34N_34N_119W_119W.hdf_OCVAL_pb143_12427_B5.tar,2.00000000,25,5027,42.14,30.12,0.113,5.392,0.00157900,0.00194900,0.00248500,0.00225200,0.00196100,-999,rrs,0.00317137,0.00302076,0.00376116,0.00358102,0.00271463,-999
42275,34.22046000,26.06335000,2001-11-16 11:14:00,mipot_2003,S2001320104429.L2_MLAC.R0000021085_34N_33N_25E_26E.hdf_OCVAL_mipot_2003_42275_B5.tar,0.00000000,25,-1305,54.44,29.81,0.024,7.917,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
9278,34.22300000,-119.41200000,2000-01-19 19:57:00,cal0001,S2000019201737.L2_MLAC.R0000020592_34N_34N_119W_119W.hdf_OCVAL_cal0001_9278_B5.tar,0.00000000,25,1568,54.67,22.27,0.109,2.743,-999,-999,-999,-999,-999,-999,aot,-999,-999,-999,-999,-999,-999
1649,34.22300000,-119.41200000,2000-01-19 20:52:00,cal0001,S2000019201737.L2_MLAC.R0000020592_34N_34N_119W_119W.hdf_OCVAL_cal0001_1649_B5.tar,0.00000000,25,-1732,54.67,22.27,0.109,2.743,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
9495,34.22300000,-119.41000000,2000-01-19 20:52:00,cal0001,S2000019201737.L2_MLAC.R0000020592_34N_34N_119W_119W.hdf_OCVAL_cal0001_9495_B5.tar,29.60000000,25,-1732,54.67,22.27,0.109,2.743,-999,0.00349000,0.00369100,-999,-999,-999,rrs,-999,0.00190306,0.00212390,-999,-999,-999
2047,34.22500000,-119.41200000,2003-04-15 21:57:00,cal0304,S2003105201951.L2_MLAC.R0000020604_34N_34N_119W_119W.hdf_OCVAL_cal0304_2047_B5.tar,13.80000000,25,-4885,25.88,23.76,0.079,2.348,0.00187600,0.00214500,0.00239500,0.00232500,0.00207800,-999,rrs,0.00239588,0.00232097,0.00272364,0.00253881,0.00200809,-999
2103,34.22500000,-119.41200000,2003-04-15 22:23:00,cal0304,S2003105201951.L2_MLAC.R0000020604_34N_34N_119W_119W.hdf_OCVAL_cal0304_2103_B5.tar,0.00000000,25,-6445,25.88,23.76,0.079,2.348,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
16915,34.22590000,-76.47830000,2003-08-21 15:58:00,nc-08-03,S2003233172047.L2_MLAC.R0000021162_34N_34N_76W_76W.hdf_OCVAL_nc-08-03_16915_B5.tar,0.00000000,25,5950,23.05,23.42,0.026,2.066,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
17276,34.23000000,-119.41500000,2001-07-22 18:15:00,cal0107,S2001203193159.L2_MLAC.R0000020598_34N_34N_119W_119W.hdf_OCVAL_cal0107_17276_B5.tar,0.00000000,25,5756,14.39,52.41,0.102,2.036,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
9810,34.23700000,-119.55300000,2001-07-22 19:09:00,cal0107,S2001203193159.L2_MLAC.R0000020598_34N_34N_119W_119W.hdf_OCVAL_cal0107_9810_B5.tar,8.80000000,25,2516,14.42,52.82,0.048,2.168,-999,0.00350000,0.00351600,-999,-999,0.00058200,rrs,-999,0.00297363,0.00352735,-999,-999,0.00025001
11917,34.24700000,-119.91500000,1998-01-22 22:40:00,pb038,S1998022203256.L2_MLAC.R0000021221_34N_34N_120W_119W.hdf_OCVAL_pb038_11917_B5.tar,0.00000000,25,-7282,54.21,31.30,0.046,2.309,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
114050,34.24900000,-119.90800000,2006-11-15 19:26:00,pb189,S2006319204144.L2_MLAC.R0000021334_34N_34N_120W_119W.hdf_OCVAL_pb189_114050_B5.tar,5.10000000,25,4999,55.08,42.58,0.068,3.216,0.00003800,0.00075700,0.00144700,0.00138000,0.00113900,-999,rrs,0.00262664,0.00252871,0.00282025,0.00258272,0.00183204,-999
114033,34.24900000,-119.90700000,2006-03-21 19:10:00,pb184,S2006080202944.L2_MLAC.R0000021331_34N_34N_119W_119W.hdf_OCVAL_pb184_114033_B5.tar,3.95000000,25,5574,34.86,38.96,0.077,5.998,0.00049000,0.00086800,0.00143200,0.00159200,0.00199400,-999,rrs,0.00198837,0.00198224,0.00252785,0.00236558,0.00263721,-999
17091,34.24900000,-119.90600000,2003-11-18 22:35:00,pb155,S2003322203842.L2_MLAC.R0000021310_34N_34N_119W_119W.hdf_OCVAL_pb155_17091_B5.tar,0.00000000,25,-6525,55.49,27.61,0.038,1.111,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
11930,34.24900000,-119.90500000,1998-04-24 20:19:00,pb045,S1998114195521.L2_MLAC.R0000021223_34N_34N_120W_119W.hdf_OCVAL_pb045_11930_B5.tar,0.00000000,25,-534,21.44,35.19,0.088,5.563,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12033,34.24900000,-119.88500000,2003-04-15 19:27:00,pb144,S2003105201951.L2_MLAC.R0000021299_34N_34N_119W_119W.hdf_OCVAL_pb144_12033_B5.tar,2.80000000,25,4115,25.76,22.61,0.096,2.837,0.00149000,0.00178900,0.00212900,0.00216900,0.00208100,-999,rrs,0.00171655,0.00149950,0.00184619,0.00198107,0.00252261,-999
12431,34.25000000,-119.90700000,2003-02-28 20:45:00,pb143,S2003059200933.L2_MLAC.R0000021298_34N_34N_119W_119W.hdf_OCVAL_pb143_12431_B5.tar,0.00000000,25,-1453,42.19,30.05,0.069,5.130,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
114037,34.25000000,-119.90700000,2006-04-19 18:09:00,pb185,S2006109201737.L2_MLAC.R0000021332_34N_34N_119W_119W.hdf_OCVAL_pb185_114037_B5.tar,6.35000000,25,8686,24.26,50.14,0.101,2.549,0.00005600,0.00063800,0.00140900,0.00170500,0.00243900,-999,rrs,0.00234501,0.00245879,0.00320963,0.00315494,0.00389224,-999
114021,34.25000000,-119.90600000,2006-01-24 18:59:00,pb182,S2006024203509.L2_MLAC.R0000021329_34N_34N_119W_119W.hdf_OCVAL_pb182_114021_B5.tar,4.90000000,25,6244,53.85,36.30,0.078,0.575,-0.00199500,-0.00078100,0.00032000,0.00063900,0.00134800,-999,rrs,0.00189117,0.00187564,0.00237488,0.00226550,0.00276615,-999
12000,34.25000000,-119.90400000,1999-02-24 21:28:00,pb064,S1999055204034.L2_MLAC.R0000021237_34N_34N_120W_119W.hdf_OCVAL_pb064_12000_B5.tar,0.00000000,25,-2349,44.46,45.29,0.071,5.662,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
11759,34.25000000,-119.90300000,2000-07-12 19:16:00,pb098,S2000194193628.L2_MLAC.R0000021259_34N_34N_120W_119W.hdf_OCVAL_pb098_11759_B5.tar,0.00000000,25,2270,12.66,49.99,0.080,2.089,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12520,34.25100000,-119.90900000,2001-09-10 19:27:00,pb123,S2001253204113.L2_MLAC.R0000021278_34N_34N_120W_119W.hdf_OCVAL_pb123_12520_B5.tar,0.00000000,25,5293,32.58,51.21,0.042,3.515,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
11982,34.25100000,-119.90600000,1999-01-13 20:34:00,pb061,S1999013204902.L2_MLAC.R0000021234_34N_34N_119W_119W.hdf_OCVAL_pb061_11982_B5.tar,0.00000000,25,1198,56.74,50.22,0.053,5.430,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
11662,34.25100000,-119.90600000,2000-03-27 19:10:00,pb090,S2000087204141.L2_MLAC.R0000021253_34N_34N_119W_119W.hdf_OCVAL_pb090_11662_B5.tar,0.00000000,25,6195,33.25,50.97,0.061,5.877,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
11988,34.25100000,-119.90500000,1999-01-28 19:59:00,pb062,S1999028202515.L2_MLAC.R0000021235_34N_34N_120W_119W.hdf_OCVAL_pb062_11988_B5.tar,0.00000000,25,1940,52.59,25.57,0.029,4.701,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
11719,34.25100000,-119.90500000,1999-10-04 19:12:00,pb078,S1999277202531.L2_MLAC.R0000021247_34N_34N_119W_119W.hdf_OCVAL_pb078_11719_B5.tar,0.00000000,25,4988,40.21,30.84,0.037,5.858,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12074,34.25100000,-119.90500000,2000-09-25 18:58:00,pb103,S2000269194754.L2_MLAC.R0000021262_34N_34N_120W_119W.hdf_OCVAL_pb103_12074_B5.tar,0.00000000,25,3770,35.53,42.79,0.051,3.496,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12292,34.25100000,-119.90500000,2002-01-10 20:40:00,pb128,S2002010195405.L2_MLAC.R0000021283_34N_34N_119W_119W.hdf_OCVAL_pb128_12292_B5.tar,7.25000000,25,-2303,56.15,45.11,0.072,1.640,-0.00108900,-0.00012200,0.00109500,0.00141600,0.00138500,-999,rrs,0.00318925,0.00286478,0.00360929,0.00370469,0.00323716,-999
12295,34.25100000,-119.90500000,2002-01-10 20:58:00,pb128,S2002010195405.L2_MLAC.R0000021283_34N_34N_119W_119W.hdf_OCVAL_pb128_12295_B5.tar,0.00000000,25,-3383,56.15,45.11,0.072,1.640,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12308,34.25100000,-119.90500000,2002-01-24 19:05:00,pb129,S2002024195046.L2_MLAC.R0000021284_34N_34N_119W_119W.hdf_OCVAL_pb129_12308_B5.tar,0.00000000,25,3242,53.44,48.06,0.093,1.153,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12304,34.25100000,-119.90500000,2002-01-24 19:31:00,pb129,S2002024195046.L2_MLAC.R0000021284_34N_34N_119W_119W.hdf_OCVAL_pb129_12304_B5.tar,8.65000000,25,1682,53.44,48.06,0.093,1.153,-0.00004300,0.00092000,0.00166000,0.00145500,0.00101300,-999,rrs,0.00352516,0.00300659,0.00371178,0.00304882,0.00178342,-999
11960,34.25100000,-119.90200000,1998-09-21 20:09:00,pb055,S1998264195151.L2_MLAC.R0000021230_34N_34N_119W_119W.hdf_OCVAL_pb055_11960_B5.tar,0.00000000,25,-351,33.80,42.00,0.023,1.298,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12146,34.25100000,-119.90100000,2001-03-12 19:15:00,pb112,S2001071204349.L2_MLAC.R0000021268_34N_34N_119W_119W.hdf_OCVAL_pb112_12146_B5.tar,0.00000000,25,6052,38.88,52.70,0.049,0.969,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12142,34.25100000,-119.90100000,2001-03-12 19:54:00,pb112,S2001071204349.L2_MLAC.R0000021268_34N_34N_119W_119W.hdf_OCVAL_pb112_12142_B5.tar,3.00000000,25,3712,38.88,52.70,0.049,0.969,0.00083100,0.00176100,0.00273000,0.00277200,0.00228000,-999,rrs,0.00357025,0.00346858,0.00422735,0.00402802,0.00304140,-999
12428,34.25100000,-119.89200000,2003-02-28 20:01:00,pb143,S2003059200933.L2_MLAC.R0000021298_34N_34N_119W_119W.hdf_OCVAL_pb143_12428_B5.tar,4.40000000,25,1187,42.19,29.98,0.077,5.106,0.00163600,0.00199900,0.00257100,0.00242100,0.00199900,-999,rrs,0.00342979,0.00325252,0.00397137,0.00375086,0.00285182,-999
12664,34.25200000,-119.91100000,2002-02-24 19:57:00,lter03,S2002055200655.L2_MLAC.R0000021063_34N_34N_119W_119W.hdf_OCVAL_lter03_12664_B5.tar,0.00000000,25,1245,43.56,27.03,0.052,4.191,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
17054,34.25200000,-119.90700000,2003-07-01 18:06:00,pb147,S2003182201726.L2_MLAC.R0000021302_34N_34N_120W_119W.hdf_OCVAL_pb147_17054_B5.tar,0.00000000,25,9045,13.32,22.43,0.026,4.897,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
11657,34.25200000,-119.90500000,2000-12-21 17:30:00,pb107,S2000356201151.L2_MLAC.R0000021264_34N_34N_119W_119W.hdf_OCVAL_pb107_11657_B5.tar,0.00000000,25,10121,57.90,23.46,0.063,3.456,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12127,34.25200000,-119.90500000,2001-02-12 19:12:00,pb110,S2001043202506.L2_MLAC.R0000021266_34N_34N_119W_119W.hdf_OCVAL_pb110_12127_B5.tar,0.00000000,25,4957,47.97,29.83,0.054,1.036,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12020,34.25200000,-119.90400000,1999-05-17 20:06:00,pb070,S1999137202716.L2_MLAC.R0000021240_34N_34N_120W_119W.hdf_OCVAL_pb070_12020_B5.tar,0.00000000,25,2241,18.22,39.89,0.043,5.095,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
11678,34.25200000,-119.90400000,2000-06-15 19:51:00,pb096,S2000167194227.L2_MLAC.R0000021257_34N_34N_119W_119W.hdf_OCVAL_pb096_11678_B5.tar,0.00000000,25,546,10.91,43.37,0.020,1.720,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12118,34.25200000,-119.90400000,2001-01-17 17:44:00,pb108,S2001017195149.L2_MLAC.R0000021265_34N_34N_119W_119W.hdf_OCVAL_pb108_12118_B5.tar,0.00000000,25,8142,54.91,44.56,0.067,2.690,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12114,34.25200000,-119.90400000,2001-01-17 18:25:00,pb108,S2001017195149.L2_MLAC.R0000021265_34N_34N_119W_119W.hdf_OCVAL_pb108_12114_B5.tar,2.50000000,25,5682,54.91,44.56,0.067,2.690,0.00057400,0.00104000,0.00166800,0.00165800,0.00133200,-999,rrs,0.00263751,0.00235445,0.00263796,0.00246898,0.00182517,-999
12282,34.25200000,-119.90400000,2001-12-13 19:17:00,pb127,S2001347195710.L2_MLAC.R0000021282_34N_34N_119W_119W.hdf_OCVAL_pb127_12282_B5.tar,0.00000000,25,2826,57.50,42.06,0.062,0.906,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12278,34.25200000,-119.90400000,2001-12-13 19:52:00,pb127,S2001347195710.L2_MLAC.R0000021282_34N_34N_119W_119W.hdf_OCVAL_pb127_12278_B5.tar,5.55000000,25,726,57.50,42.06,0.062,0.906,-0.00048200,0.00048100,0.00156700,0.00157400,0.00130500,-999,rrs,0.00268478,0.00270171,0.00304340,0.00276839,0.00204617,-999
12379,34.25200000,-119.90400000,2002-07-16 17:50:00,pb137,S2002197195646.L2_MLAC.R0000021292_34N_34N_119W_119W.hdf_OCVAL_pb137_12379_B5.tar,0.00000000,25,8749,13.16,31.36,0.043,3.038,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12375,34.25200000,-119.90400000,2002-07-16 18:17:00,pb137,S2002197195646.L2_MLAC.R0000021292_34N_34N_119W_119W.hdf_OCVAL_pb137_12375_B5.tar,1.85000000,25,7129,13.16,31.36,0.043,3.038,0.00382100,0.00367100,0.00349800,0.00314700,0.00245400,-999,rrs,0.00263375,0.00257936,0.00296978,0.00278777,0.00217505,-999
11747,34.25200000,-119.90300000,2000-05-31 17:54:00,pb095,S2000152201843.L2_MLAC.R0000021256_34N_34N_119W_119W.hdf_OCVAL_pb095_11747_B5.tar,0.00000000,25,9703,14.84,32.02,0.045,3.005,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12050,34.25200000,-119.90300000,2000-09-25 19:04:00,pb103,S2000269194754.L2_MLAC.R0000021262_34N_34N_120W_119W.hdf_OCVAL_pb103_12050_B5.tar,1.65000000,25,3410,35.53,42.79,0.051,3.496,0.00318200,0.00338900,0.00353000,0.00271300,0.00177600,-999,rrs,0.00457987,0.00426265,0.00426224,0.00351838,0.00208834,-999
